benchmark_id,label,source_id,split
ASB04_007682,0,SRC011,validation
ASB04_007683,0,SRC010,train
ASB04_007684,0,SRC011,train
ASB04_007685,0,SRC010,train
ASB04_007686,0,SRC010,test
ASB04_007687,0,SRC010,train
ASB04_007688,0,SRC010,train
ASB04_007689,0,SRC010,train
ASB04_007690,0,SRC010,train
ASB04_007691,0,SRC010,train
ASB04_007692,0,SRC010,test
ASB04_007693,0,SRC012,train
ASB04_007694,0,SRC010,train
ASB04_007695,0,SRC010,test
ASB04_007696,0,SRC011,test
ASB04_007697,0,SRC010,test
ASB04_007698,0,SRC010,train
ASB04_007699,0,SRC010,train
ASB04_007700,0,SRC010,train
ASB04_007701,0,SRC010,train
ASB04_007702,0,SRC010,train
ASB04_007703,0,SRC010,test
ASB04_007704,0,SRC010,train
ASB04_007705,0,SRC011,train
ASB04_007706,0,SRC010,validation
ASB04_007707,0,SRC012,validation
ASB04_007708,0,SRC010,test
ASB04_007709,0,SRC010,train
ASB04_007710,0,SRC006,train
ASB04_007711,0,SRC011,train
ASB04_007712,0,SRC010,test
ASB04_007713,0,SRC011,test
ASB04_007714,0,SRC010,train
ASB04_007715,0,SRC010,train
ASB04_007716,0,SRC010,train
ASB04_007717,0,SRC010,train
ASB04_007718,0,SRC010,train
ASB04_007719,0,SRC011,train
ASB04_007720,0,SRC010,train
ASB04_007721,0,SRC010,train
ASB04_007722,0,SRC010,test
ASB04_007723,0,SRC010,test
ASB04_007724,0,SRC010,train
ASB04_007725,0,SRC010,train
ASB04_007726,0,SRC006,train
ASB04_007727,0,SRC010,train
ASB04_007728,0,SRC010,train
ASB04_007729,0,SRC011,train
ASB04_007730,0,SRC011,train
ASB04_007731,0,SRC010,test
ASB04_007732,0,SRC010,train
ASB04_007733,0,SRC010,train
ASB04_007734,0,SRC010,train
ASB04_007735,0,SRC010,test
ASB04_007736,0,SRC010,train
ASB04_007737,0,SRC011,train
ASB04_007738,0,SRC010,train
ASB04_007739,0,SRC010,train
ASB04_007740,0,SRC010,validation
ASB04_007741,0,SRC010,train
ASB04_007742,0,SRC010,train
ASB04_007743,0,SRC011,train
ASB04_007744,0,SRC010,train
ASB04_007745,0,SRC010,train
ASB04_007746,0,SRC010,train
ASB04_007747,0,SRC010,test
ASB04_007748,0,SRC010,train
ASB04_007749,0,SRC010,train
ASB04_007750,0,SRC010,train
ASB04_007751,0,SRC010,test
ASB04_007752,0,SRC011,validation
ASB04_007753,0,SRC011,train
ASB04_007754,0,SRC010,train
ASB04_007755,0,SRC012,train
ASB04_007756,0,SRC010,train
ASB04_007757,0,SRC011,train
ASB04_007758,0,SRC010,validation
ASB04_007759,0,SRC010,validation
ASB04_007760,0,SRC010,train
ASB04_007761,0,SRC010,train
ASB04_007762,0,SRC011,train
ASB04_007763,0,SRC010,validation
ASB04_007764,0,SRC011,train
ASB04_007765,0,SRC010,train
ASB04_007766,0,SRC010,train
ASB04_007767,0,SRC010,train
ASB04_007768,0,SRC010,test
ASB04_007769,0,SRC010,test
ASB04_007770,0,SRC011,test
ASB04_007771,0,SRC010,train
ASB04_007772,0,SRC010,train
ASB04_007773,0,SRC011,train
ASB04_007774,0,SRC011,validation
ASB04_007775,0,SRC010,train
ASB04_007776,0,SRC010,train
ASB04_007777,0,SRC011,train
ASB04_007778,0,SRC010,train
ASB04_007779,0,SRC010,train
ASB04_007780,0,SRC010,train
ASB04_007781,0,SRC010,train
ASB04_007782,0,SRC011,train
ASB04_007783,0,SRC010,train
ASB04_007784,0,SRC010,test
ASB04_007785,0,SRC010,validation
ASB04_007786,0,SRC011,train
ASB04_007787,0,SRC010,train
ASB04_007788,0,SRC010,train
ASB04_007789,0,SRC011,test
ASB04_007790,0,SRC010,validation
ASB04_007791,0,SRC011,train
ASB04_007792,0,SRC010,train
ASB04_007793,0,SRC010,train
ASB04_007794,0,SRC010,train
ASB04_007795,0,SRC011,train
ASB04_007796,0,SRC011,train
ASB04_007797,0,SRC006,train
ASB04_007798,0,SRC010,train
ASB04_007799,0,SRC010,validation
ASB04_007800,0,SRC010,train
ASB04_007801,0,SRC010,train
ASB04_007802,0,SRC010,train
ASB04_007803,0,SRC010,train
ASB04_007804,0,SRC010,train
ASB04_007805,0,SRC010,train
ASB04_007806,0,SRC010,train
ASB04_007807,0,SRC010,validation
ASB04_007808,0,SRC010,train
ASB04_007809,0,SRC010,train
ASB04_007810,0,SRC011,test
ASB04_007811,0,SRC010,train
ASB04_007812,0,SRC012,train
ASB04_007813,0,SRC010,train
ASB04_007814,0,SRC010,train
ASB04_007815,0,SRC010,train
ASB04_007816,0,SRC011,train
ASB04_007817,0,SRC010,train
ASB04_007818,0,SRC010,train
ASB04_007819,0,SRC008,validation
ASB04_007820,0,SRC010,train
ASB04_007821,0,SRC011,train
ASB04_007822,0,SRC010,train
ASB04_007823,0,SRC010,test
ASB04_007824,0,SRC010,train
ASB04_007825,0,SRC010,train
ASB04_007826,0,SRC006,test
ASB04_007827,0,SRC010,train
ASB04_007828,0,SRC012,train
ASB04_007829,0,SRC011,train
ASB04_007830,0,SRC010,train
ASB04_007831,0,SRC011,train
ASB04_007832,0,SRC010,train
ASB04_007833,0,SRC010,train
ASB04_007834,0,SRC011,train
ASB04_007835,0,SRC011,train
ASB04_007836,0,SRC011,test
ASB04_007837,0,SRC010,train
ASB04_007838,0,SRC010,train
ASB04_007839,0,SRC010,train
ASB04_007840,0,SRC010,train
ASB04_007841,0,SRC010,test
ASB04_007842,0,SRC010,train
ASB04_007843,0,SRC010,validation
ASB04_007844,0,SRC012,test
ASB04_007845,0,SRC010,train
ASB04_007846,0,SRC011,test
ASB04_007847,0,SRC010,train
ASB04_007848,0,SRC010,train
ASB04_007849,0,SRC010,train
ASB04_007850,0,SRC010,train
ASB04_007851,0,SRC010,validation
ASB04_007852,0,SRC011,train
ASB04_007853,0,SRC010,train
ASB04_007854,0,SRC010,train
ASB04_007855,0,SRC010,train
ASB04_007856,0,SRC010,train
ASB04_007857,0,SRC010,train
ASB04_007858,0,SRC010,train
ASB04_007859,0,SRC010,train
ASB04_007860,0,SRC010,train
ASB04_007861,0,SRC010,train
ASB04_007862,0,SRC010,test
ASB04_007863,0,SRC010,train
ASB04_007864,0,SRC011,train
ASB04_007865,0,SRC010,train
ASB04_007866,0,SRC010,train
ASB04_007867,0,SRC010,train
ASB04_007868,0,SRC006,train
ASB04_007869,0,SRC010,train
ASB04_007870,0,SRC010,train
ASB04_007871,0,SRC010,train
ASB04_007872,0,SRC010,train
ASB04_007873,0,SRC010,train
ASB04_007874,0,SRC010,train
ASB04_007875,0,SRC010,test
ASB04_007876,0,SRC010,train
ASB04_007877,0,SRC010,train
ASB04_007878,0,SRC011,train
ASB04_007879,0,SRC010,train
ASB04_007880,0,SRC012,train
ASB04_007881,0,SRC010,train
ASB04_007882,0,SRC011,train
ASB04_007883,0,SRC011,train
ASB04_007884,0,SRC010,test
ASB04_007885,0,SRC010,test
ASB04_007886,0,SRC010,train
ASB04_007887,0,SRC010,train
ASB04_007888,0,SRC011,train
ASB04_007889,0,SRC010,train
ASB04_007890,0,SRC010,train
ASB04_007891,0,SRC012,train
ASB04_007892,0,SRC011,train
ASB04_007893,0,SRC010,train
ASB04_007894,0,SRC010,train
ASB04_007895,0,SRC010,train
ASB04_007896,0,SRC011,train
ASB04_007897,0,SRC011,validation
ASB04_007898,0,SRC011,test
ASB04_007899,0,SRC010,train
ASB04_007900,0,SRC010,train
ASB04_007901,0,SRC010,validation
ASB04_007902,0,SRC010,validation
ASB04_007903,0,SRC010,test
ASB04_007904,0,SRC010,train
ASB04_007905,0,SRC010,validation
ASB04_007906,0,SRC010,test
ASB04_007907,0,SRC010,train
ASB04_007908,0,SRC010,train
ASB04_007909,0,SRC011,validation
ASB04_007910,0,SRC010,train
ASB04_007911,0,SRC010,train
ASB04_007912,0,SRC010,train
ASB04_007913,0,SRC010,test
ASB04_007914,0,SRC010,train
ASB04_007915,0,SRC011,train
ASB04_007916,0,SRC011,train
ASB04_007917,0,SRC010,train
ASB04_007918,0,SRC010,test
ASB04_007919,0,SRC006,train
ASB04_007920,0,SRC010,train
ASB04_007921,0,SRC010,train
ASB04_007922,0,SRC006,train
ASB04_007923,0,SRC010,validation
ASB04_007924,0,SRC011,validation
ASB04_007925,0,SRC010,train
ASB04_007926,0,SRC010,train
ASB04_007927,0,SRC010,train
ASB04_007928,0,SRC011,train
ASB04_007929,0,SRC010,train
ASB04_007930,0,SRC010,train
ASB04_007931,0,SRC012,train
ASB04_007932,0,SRC010,train
ASB04_007933,0,SRC010,train
ASB04_007934,0,SRC010,train
ASB04_007935,0,SRC010,train
ASB04_007936,0,SRC010,train
ASB04_007937,0,SRC010,test
ASB04_007938,0,SRC010,train
ASB04_007939,0,SRC010,train
ASB04_007940,0,SRC010,train
ASB04_007941,0,SRC010,train
ASB04_007942,0,SRC010,train
ASB04_007943,0,SRC010,validation
ASB04_007944,0,SRC010,train
ASB04_007945,0,SRC010,train
ASB04_007946,0,SRC010,train
ASB04_007947,0,SRC010,test
ASB04_007948,0,SRC010,train
ASB04_007949,0,SRC010,test
ASB04_007950,0,SRC010,test
ASB04_007951,0,SRC011,train
ASB04_007952,0,SRC010,train
ASB04_007953,0,SRC011,train
ASB04_007954,0,SRC010,train
ASB04_007955,0,SRC010,train
ASB04_007956,0,SRC010,train
ASB04_007957,0,SRC010,train
ASB04_007958,0,SRC010,test
ASB04_007959,0,SRC010,train
ASB04_007960,0,SRC010,validation
ASB04_007961,0,SRC010,validation
ASB04_007962,0,SRC010,test
ASB04_007963,0,SRC011,train
ASB04_007964,0,SRC010,train
ASB04_007965,0,SRC010,validation
ASB04_007966,0,SRC010,train
ASB04_007967,0,SRC010,train
ASB04_007968,0,SRC010,train
ASB04_007969,0,SRC010,train
ASB04_007970,0,SRC010,train
ASB04_007971,0,SRC010,train
ASB04_007972,0,SRC011,validation
ASB04_007973,0,SRC010,train
ASB04_007974,0,SRC010,train
ASB04_007975,0,SRC010,test
ASB04_007976,0,SRC010,test
ASB04_007977,0,SRC010,train
ASB04_007978,0,SRC010,train
ASB04_007979,0,SRC011,validation
ASB04_007980,0,SRC010,validation
ASB04_007981,0,SRC010,train
ASB04_007982,0,SRC010,test
ASB04_007983,0,SRC010,train
ASB04_007984,0,SRC010,train
ASB04_007985,0,SRC010,train
ASB04_007986,0,SRC010,train
ASB04_007987,0,SRC010,train
ASB04_007988,0,SRC010,train
ASB04_007989,0,SRC010,train
ASB04_007990,0,SRC010,train
ASB04_007991,0,SRC010,train
ASB04_007992,0,SRC010,train
ASB04_007993,0,SRC010,test
ASB04_007994,0,SRC010,test
ASB04_007995,0,SRC010,test
ASB04_007996,0,SRC010,train
ASB04_007997,0,SRC006,validation
ASB04_007998,0,SRC010,validation
ASB04_007999,0,SRC010,train
ASB04_008000,0,SRC010,train
ASB04_008001,0,SRC010,train
ASB04_008002,0,SRC011,validation
ASB04_008003,0,SRC011,train
ASB04_008004,0,SRC010,validation
ASB04_008005,0,SRC010,test
ASB04_008006,0,SRC011,train
ASB04_008007,0,SRC010,train
ASB04_008008,0,SRC010,validation
ASB04_008009,0,SRC011,train
ASB04_008010,0,SRC011,train
ASB04_008011,0,SRC010,train
ASB04_008012,0,SRC010,train
ASB04_008013,0,SRC010,train
ASB04_008014,0,SRC010,train
ASB04_008015,0,SRC010,test
ASB04_008016,0,SRC010,test
ASB04_008017,0,SRC010,validation
ASB04_008018,0,SRC010,test
ASB04_008019,0,SRC010,train
ASB04_008020,0,SRC010,train
ASB04_008021,0,SRC010,test
ASB04_008022,0,SRC010,train
ASB04_008023,0,SRC010,validation
ASB04_008024,0,SRC010,train
ASB04_008025,0,SRC010,train
ASB04_008026,0,SRC010,train
ASB04_008027,0,SRC010,test
ASB04_008028,0,SRC010,train
ASB04_008029,0,SRC010,train
ASB04_008030,0,SRC010,test
ASB04_008031,0,SRC010,train
ASB04_008032,0,SRC012,train
ASB04_008033,0,SRC010,train
ASB04_008034,0,SRC010,train
ASB04_008035,0,SRC011,train
ASB04_008036,0,SRC010,train
ASB04_008037,0,SRC010,train
ASB04_008038,0,SRC006,train
ASB04_008039,0,SRC010,train
ASB04_008040,0,SRC010,train
ASB04_008041,0,SRC010,train
ASB04_008042,0,SRC010,train
ASB04_008043,0,SRC012,validation
ASB04_008044,0,SRC010,train
ASB04_008045,0,SRC011,train
ASB04_008046,0,SRC011,test
ASB04_008047,0,SRC012,train
ASB04_008048,0,SRC010,train
ASB04_008049,0,SRC010,train
ASB04_008050,0,SRC010,train
ASB04_008051,0,SRC010,train
ASB04_008052,0,SRC010,test
ASB04_008053,0,SRC011,train
ASB04_008054,0,SRC011,train
ASB04_008055,0,SRC010,train
ASB04_008056,0,SRC010,test
ASB04_008057,0,SRC011,train
ASB04_008058,0,SRC010,train
ASB04_008059,0,SRC010,train
ASB04_008060,0,SRC010,train
ASB04_008061,0,SRC011,train
ASB04_008062,0,SRC010,train
ASB04_008063,0,SRC011,train
ASB04_008064,0,SRC010,train
ASB04_008065,0,SRC011,test
ASB04_008066,0,SRC010,train
ASB04_008067,0,SRC010,train
ASB04_008068,0,SRC010,validation
ASB04_008069,0,SRC010,test
ASB04_008070,0,SRC010,train
ASB04_008071,0,SRC010,test
ASB04_008072,0,SRC010,train
ASB04_008073,0,SRC011,train
ASB04_008074,0,SRC010,validation
ASB04_008075,0,SRC010,validation
ASB04_008076,0,SRC010,train
ASB04_008077,0,SRC010,train
ASB04_008078,0,SRC010,train
ASB04_008079,0,SRC011,train
ASB04_008080,0,SRC011,validation
ASB04_008081,0,SRC010,train
ASB04_008082,0,SRC011,train
ASB04_008083,0,SRC011,train
ASB04_008084,0,SRC011,train
ASB04_008085,0,SRC010,train
ASB04_008086,0,SRC010,test
ASB04_008087,0,SRC010,train
ASB04_008088,0,SRC010,train
ASB04_008089,0,SRC010,train
ASB04_008090,0,SRC006,train
ASB04_008091,0,SRC010,train
ASB04_008092,0,SRC010,validation
ASB04_008093,0,SRC011,test
ASB04_008094,0,SRC011,train
ASB04_008095,0,SRC010,train
ASB04_008096,0,SRC010,train
ASB04_008097,0,SRC012,train
ASB04_008098,0,SRC006,train
ASB04_008099,0,SRC011,train
ASB04_008100,0,SRC010,train
ASB04_008101,0,SRC012,test
ASB04_008102,0,SRC010,train
ASB04_008103,0,SRC011,train
ASB04_008104,0,SRC011,train
ASB04_008105,0,SRC010,train
ASB04_008106,0,SRC010,test
ASB04_008107,0,SRC010,train
ASB04_008108,0,SRC010,train
ASB04_008109,0,SRC010,train
ASB04_008110,0,SRC010,test
ASB04_008111,0,SRC010,train
ASB04_008112,0,SRC011,test
ASB04_008113,0,SRC011,train
ASB04_008114,0,SRC010,validation
ASB04_008115,0,SRC010,train
ASB04_008116,0,SRC010,train
ASB04_008117,0,SRC010,train
ASB04_008118,0,SRC012,test
ASB04_008119,0,SRC010,train
ASB04_008120,0,SRC010,train
ASB04_008121,0,SRC010,train
ASB04_008122,0,SRC010,validation
ASB04_008123,0,SRC006,train
ASB04_008124,0,SRC010,train
ASB04_008125,0,SRC011,train
ASB04_008126,0,SRC010,train
ASB04_008127,0,SRC011,train
ASB04_008128,0,SRC011,train
ASB04_008129,0,SRC010,test
ASB04_008130,0,SRC010,train
ASB04_008131,0,SRC010,test
ASB04_008132,0,SRC010,train
ASB04_008133,0,SRC010,validation
ASB04_008134,0,SRC011,train
ASB04_008135,0,SRC010,train
ASB04_008136,0,SRC010,train
ASB04_008137,0,SRC010,train
ASB04_008138,0,SRC010,train
ASB04_008139,0,SRC010,test
ASB04_008140,0,SRC010,train
ASB04_008141,0,SRC010,test
ASB04_008142,0,SRC010,train
ASB04_008143,0,SRC010,train
ASB04_008144,0,SRC010,train
ASB04_008145,0,SRC010,validation
ASB04_008146,0,SRC010,validation
ASB04_008147,0,SRC011,validation
ASB04_008148,0,SRC010,train
ASB04_008149,0,SRC011,train
ASB04_008150,0,SRC010,train
ASB04_008151,0,SRC011,train
ASB04_008152,0,SRC010,test
ASB04_008153,0,SRC010,train
ASB04_008154,0,SRC011,test
ASB04_008155,0,SRC011,train
ASB04_008156,0,SRC012,train
ASB04_008157,0,SRC011,train
ASB04_008158,0,SRC011,train
ASB04_008159,0,SRC010,test
ASB04_008160,0,SRC010,train
ASB04_008161,0,SRC010,test
ASB04_008162,0,SRC010,test
ASB04_008163,0,SRC012,validation
ASB04_008164,0,SRC010,test
ASB04_008165,0,SRC010,test
ASB04_008166,0,SRC010,train
ASB04_008167,0,SRC010,train
ASB04_008168,0,SRC011,test
ASB04_008169,0,SRC010,test
ASB04_008170,0,SRC011,train
ASB04_008171,0,SRC010,train
ASB04_008172,0,SRC006,train
ASB04_008173,0,SRC010,train
ASB04_008174,0,SRC010,train
ASB04_008175,0,SRC011,train
ASB04_008176,0,SRC010,train
ASB04_008177,0,SRC010,train
ASB04_008178,0,SRC011,train
ASB04_008179,0,SRC011,train
ASB04_008180,0,SRC010,train
ASB04_008181,0,SRC011,test
ASB04_008182,0,SRC010,train
ASB04_008183,0,SRC011,train
ASB04_008184,0,SRC010,train
ASB04_008185,0,SRC010,train
ASB04_008186,0,SRC010,train
ASB04_008187,0,SRC010,validation
ASB04_008188,0,SRC010,train
ASB04_008189,0,SRC010,validation
ASB04_008190,0,SRC010,test
ASB04_008191,0,SRC006,validation
ASB04_008192,0,SRC010,train
ASB04_008193,0,SRC010,test
ASB04_008194,0,SRC010,train
ASB04_008195,0,SRC010,test
ASB04_008196,0,SRC011,test
ASB04_008197,0,SRC010,train
ASB04_008198,0,SRC010,train
ASB04_008199,0,SRC010,train
ASB04_008200,0,SRC011,train
ASB04_008201,0,SRC010,train
ASB04_008202,0,SRC011,test
ASB04_008203,0,SRC010,train
ASB04_008204,0,SRC010,test
ASB04_008205,0,SRC011,test
ASB04_008206,0,SRC010,train
ASB04_008207,0,SRC011,train
ASB04_008208,0,SRC010,test
ASB04_008209,0,SRC010,test
ASB04_008210,0,SRC010,train
ASB04_008211,0,SRC010,train
ASB04_008212,0,SRC011,train
ASB04_008213,0,SRC010,train
ASB04_008214,0,SRC010,train
ASB04_008215,0,SRC010,test
ASB04_008216,0,SRC010,train
ASB04_008217,0,SRC010,train
ASB04_008218,0,SRC010,train
ASB04_008219,0,SRC010,validation
ASB04_008220,0,SRC011,train
ASB04_008221,0,SRC010,train
ASB04_008222,0,SRC010,train
ASB04_008223,0,SRC010,validation
ASB04_008224,0,SRC011,train
ASB04_008225,0,SRC010,train
ASB04_008226,0,SRC010,train
ASB04_008227,0,SRC010,train
ASB04_008228,0,SRC011,train
ASB04_008229,0,SRC010,train
ASB04_008230,0,SRC010,train
ASB04_008231,0,SRC010,train
ASB04_008232,0,SRC011,test
ASB04_008233,0,SRC010,train
ASB04_008234,0,SRC011,test
ASB04_008235,0,SRC011,train
ASB04_008236,0,SRC011,train
ASB04_008237,0,SRC010,train
ASB04_008238,0,SRC010,test
ASB04_008239,0,SRC010,train
ASB04_008240,0,SRC010,test
ASB04_008241,0,SRC010,train
ASB04_008242,0,SRC011,train
ASB04_008243,0,SRC010,train
ASB04_008244,0,SRC010,test
ASB04_008245,0,SRC006,train
ASB04_008246,0,SRC010,test
ASB04_008247,0,SRC010,train
ASB04_008248,0,SRC010,train
ASB04_008249,0,SRC010,train
ASB04_008250,0,SRC011,train
ASB04_008251,0,SRC010,train
ASB04_008252,0,SRC006,train
ASB04_008253,0,SRC010,validation
ASB04_008254,0,SRC010,train
ASB04_008255,0,SRC011,test
ASB04_008256,0,SRC010,validation
ASB04_008257,0,SRC011,train
ASB04_008258,0,SRC011,train
ASB04_008259,0,SRC010,test
ASB04_008260,0,SRC012,train
ASB04_008261,0,SRC010,train
ASB04_008262,0,SRC011,train
ASB04_008263,0,SRC010,train
ASB04_008264,0,SRC010,validation
ASB04_008265,0,SRC010,train
ASB04_008266,0,SRC011,validation
ASB04_008267,0,SRC010,validation
ASB04_008268,0,SRC011,train
ASB04_008269,0,SRC012,test
ASB04_008270,0,SRC010,train
ASB04_008271,0,SRC010,train
ASB04_008272,0,SRC010,test
ASB04_008273,0,SRC010,train
ASB04_008274,0,SRC010,validation
ASB04_008275,0,SRC010,test
ASB04_008276,0,SRC010,train
ASB04_008277,0,SRC010,train
ASB04_008278,0,SRC010,train
ASB04_008279,0,SRC011,test
ASB04_008280,0,SRC010,train
ASB04_008281,0,SRC010,test
ASB04_008282,0,SRC010,train
ASB04_008283,0,SRC010,train
ASB04_008284,0,SRC010,train
ASB04_008285,0,SRC010,validation
ASB04_008286,0,SRC011,train
ASB04_008287,0,SRC010,train
ASB04_008288,0,SRC012,train
ASB04_008289,0,SRC010,train
ASB04_008290,0,SRC010,test
ASB04_008291,0,SRC010,train
ASB04_008292,0,SRC010,train
ASB04_008293,0,SRC010,train
ASB04_008294,0,SRC010,train
ASB04_008295,0,SRC010,test
ASB04_008296,0,SRC010,test
ASB04_008297,0,SRC011,test
ASB04_008298,0,SRC010,train
ASB04_008299,0,SRC011,train
ASB04_008300,0,SRC011,validation
ASB04_008301,0,SRC010,validation
ASB04_008302,0,SRC010,train
ASB04_008303,0,SRC010,validation
ASB04_008304,0,SRC010,train
ASB04_008305,0,SRC011,train
ASB04_008306,0,SRC011,test
ASB04_008307,0,SRC010,test
ASB04_008308,0,SRC011,train
ASB04_008309,0,SRC010,train
ASB04_008310,0,SRC011,test
ASB04_008311,0,SRC006,train
ASB04_008312,0,SRC010,train
ASB04_008313,0,SRC010,train
ASB04_008314,0,SRC010,train
ASB04_008315,0,SRC010,train
ASB04_008316,0,SRC010,train
ASB04_008317,0,SRC010,train
ASB04_008318,0,SRC010,train
ASB04_008319,0,SRC012,train
ASB04_008320,0,SRC011,train
ASB04_008321,0,SRC010,test
ASB04_008322,0,SRC010,train
ASB04_008323,0,SRC010,train
ASB04_008324,0,SRC010,train
ASB04_008325,0,SRC010,train
ASB04_008326,0,SRC010,train
ASB04_008327,0,SRC010,test
ASB04_008328,0,SRC010,test
ASB04_008329,0,SRC010,train
ASB04_008330,0,SRC010,train
ASB04_008331,0,SRC011,test
ASB04_008332,0,SRC010,train
ASB04_008333,0,SRC010,test
ASB04_008334,0,SRC011,train
ASB04_008335,0,SRC010,train
ASB04_008336,0,SRC010,test
ASB04_008337,0,SRC010,train
ASB04_008338,0,SRC010,train
ASB04_008339,0,SRC011,test
ASB04_008340,0,SRC010,train
ASB04_008341,0,SRC010,test
ASB04_008342,0,SRC010,train
ASB04_008343,0,SRC010,test
ASB04_008344,0,SRC010,train
ASB04_008345,0,SRC010,train
ASB04_008346,0,SRC006,train
ASB04_008347,0,SRC011,train
ASB04_008348,0,SRC011,train
ASB04_008349,0,SRC011,train
ASB04_008350,0,SRC006,train
ASB04_008351,0,SRC012,train
ASB04_008352,0,SRC010,train
ASB04_008353,0,SRC010,train
ASB04_008354,0,SRC011,validation
ASB04_008355,0,SRC010,train
ASB04_008356,0,SRC010,test
ASB04_008357,0,SRC010,test
ASB04_008358,0,SRC010,train
ASB04_008359,0,SRC006,test
ASB04_008360,0,SRC011,validation
ASB04_008361,0,SRC010,train
ASB04_008362,0,SRC012,train
ASB04_008363,0,SRC012,train
ASB04_008364,0,SRC010,train
ASB04_008365,0,SRC010,train
ASB04_008366,0,SRC010,validation
ASB04_008367,0,SRC010,train
ASB04_008368,0,SRC011,train
ASB04_008369,0,SRC010,test
ASB04_008370,0,SRC010,train
ASB04_008371,0,SRC010,train
ASB04_008372,0,SRC010,test
ASB04_008373,0,SRC010,train
ASB04_008374,0,SRC012,train
ASB04_008375,0,SRC010,train
ASB04_008376,0,SRC010,validation
ASB04_008377,0,SRC010,train
ASB04_008378,0,SRC010,validation
ASB04_008379,0,SRC010,train
ASB04_008380,0,SRC010,train
ASB04_008381,0,SRC010,test
ASB04_008382,0,SRC011,test
ASB04_008383,0,SRC010,validation
ASB04_008384,0,SRC010,test
ASB04_008385,0,SRC010,train
ASB04_008386,0,SRC011,test
ASB04_008387,0,SRC011,train
ASB04_008388,0,SRC011,train
ASB04_008389,0,SRC010,test
ASB04_008390,0,SRC011,validation
ASB04_008391,0,SRC010,train
ASB04_008392,0,SRC010,train
ASB04_008393,0,SRC010,train
ASB04_008394,0,SRC010,train
ASB04_008395,0,SRC010,train
ASB04_008396,0,SRC010,validation
ASB04_008397,0,SRC006,train
ASB04_008398,0,SRC010,train
ASB04_008399,0,SRC010,train
ASB04_008400,0,SRC012,train
ASB04_008401,0,SRC010,test
ASB04_008402,0,SRC010,validation
ASB04_008403,0,SRC010,train
ASB04_008404,0,SRC010,train
ASB04_008405,0,SRC010,train
ASB04_008406,0,SRC010,train
ASB04_008407,0,SRC010,train
ASB04_008408,0,SRC010,validation
ASB04_008409,0,SRC010,train
ASB04_008410,0,SRC010,train
ASB04_008411,0,SRC010,train
ASB04_008412,0,SRC011,train
ASB04_008413,0,SRC010,train
ASB04_008414,0,SRC010,train
ASB04_008415,0,SRC010,train
ASB04_008416,0,SRC010,train
ASB04_008417,0,SRC011,test
ASB04_008418,0,SRC012,test
ASB04_008419,0,SRC010,validation
ASB04_008420,0,SRC006,train
ASB04_008421,0,SRC010,train
ASB04_008422,0,SRC010,train
ASB04_008423,0,SRC010,train
ASB04_008424,0,SRC010,train
ASB04_008425,0,SRC010,validation
ASB04_008426,0,SRC010,test
ASB04_008427,0,SRC011,train
ASB04_008428,0,SRC010,train
ASB04_008429,0,SRC012,train
ASB04_008430,0,SRC006,train
ASB04_008431,0,SRC011,train
ASB04_008432,0,SRC010,train
ASB04_008433,0,SRC010,test
ASB04_008434,0,SRC010,train
ASB04_008435,0,SRC010,train
ASB04_008436,0,SRC010,train
ASB04_008437,0,SRC011,train
ASB04_008438,0,SRC010,train
ASB04_008439,0,SRC010,train
ASB04_008440,0,SRC011,validation
ASB04_008441,0,SRC012,test
ASB04_008442,0,SRC011,train
ASB04_008443,0,SRC011,train
ASB04_008444,0,SRC010,train
ASB04_008445,0,SRC011,train
ASB04_008446,0,SRC010,train
ASB04_008447,0,SRC010,train
ASB04_008448,0,SRC010,train
ASB04_008449,0,SRC010,train
ASB04_008450,0,SRC010,train
ASB04_008451,0,SRC010,test
ASB04_008452,0,SRC010,train
ASB04_008453,0,SRC010,test
ASB04_008454,0,SRC010,train
ASB04_008455,0,SRC010,train
ASB04_008456,0,SRC010,train
ASB04_008457,0,SRC011,train
ASB04_008458,0,SRC010,train
ASB04_008459,0,SRC010,test
ASB04_008460,0,SRC010,test
ASB04_008461,0,SRC010,validation
ASB04_008462,0,SRC010,test
ASB04_008463,0,SRC010,test
ASB04_008464,0,SRC010,train
ASB04_008465,0,SRC011,validation
ASB04_008466,0,SRC010,test
ASB04_008467,0,SRC011,test
ASB04_008468,0,SRC010,train
ASB04_008469,0,SRC010,train
ASB04_008470,0,SRC010,train
ASB04_008471,0,SRC010,train
ASB04_008472,0,SRC010,train
ASB04_008473,0,SRC010,train
ASB04_008474,0,SRC011,train
ASB04_008475,0,SRC011,test
ASB04_008476,0,SRC010,train
ASB04_008477,0,SRC010,validation
ASB04_008478,0,SRC011,test
ASB04_008479,0,SRC010,train
ASB04_008480,0,SRC011,train
ASB04_008481,0,SRC010,validation
ASB04_008482,0,SRC010,train
ASB04_008483,0,SRC010,validation
ASB04_008484,0,SRC010,train
ASB04_008485,0,SRC010,train
ASB04_008486,0,SRC010,test
ASB04_008487,0,SRC010,train
ASB04_008488,0,SRC010,train
ASB04_008489,0,SRC010,train
ASB04_008490,0,SRC011,train
ASB04_008491,0,SRC010,train
ASB04_008492,0,SRC010,train
ASB04_008493,0,SRC011,train
ASB04_008494,0,SRC010,train
ASB04_008495,0,SRC010,train
ASB04_008496,0,SRC011,train
ASB04_008497,0,SRC010,test
ASB04_008498,0,SRC010,test
