structural_family_id,member_count,malicious_count,benign_count,source_count
FAMILY_2465,1,1,0,1
FAMILY_2466,2,2,0,1
FAMILY_2467,2,2,0,1
FAMILY_2468,1,1,0,1
FAMILY_2469,1,1,0,1
FAMILY_2470,1,1,0,1
FAMILY_2471,1,1,0,1
FAMILY_2472,1,1,0,1
FAMILY_2473,1,1,0,1
FAMILY_2474,1,1,0,1
FAMILY_2475,1,1,0,1
FAMILY_2476,1,1,0,1
FAMILY_2477,3,3,0,1
FAMILY_2478,1,1,0,1
FAMILY_2479,1,1,0,1
FAMILY_2480,1,1,0,1
FAMILY_2481,2,2,0,1
FAMILY_2482,1,1,0,1
FAMILY_2483,1,1,0,1
FAMILY_2484,1,1,0,1
FAMILY_2485,2,2,0,1
FAMILY_2486,1,1,0,1
FAMILY_2487,1,1,0,1
FAMILY_2488,1,1,0,1
FAMILY_2489,3,3,0,3
FAMILY_2490,1,1,0,1
FAMILY_2491,1,1,0,1
FAMILY_2492,1,1,0,1
FAMILY_2493,1,1,0,1
FAMILY_2494,1,1,0,1
FAMILY_2495,1,1,0,1
FAMILY_2496,1,1,0,1
FAMILY_2497,1,1,0,1
FAMILY_2498,1,1,0,1
FAMILY_2499,1,1,0,1
FAMILY_2500,1,1,0,1
FAMILY_2501,1,1,0,1
FAMILY_2502,1,1,0,1
FAMILY_2503,2,2,0,1
FAMILY_2504,1,1,0,1
FAMILY_2505,1,1,0,1
FAMILY_2506,1,1,0,1
FAMILY_2507,1,1,0,1
FAMILY_2508,1,1,0,1
FAMILY_2509,1,1,0,1
FAMILY_2510,1,1,0,1
FAMILY_2511,1,1,0,1
FAMILY_2512,1,1,0,1
FAMILY_2513,1,1,0,1
FAMILY_2514,1,1,0,1
FAMILY_2515,1,1,0,1
FAMILY_2516,1,1,0,1
FAMILY_2517,1,1,0,1
FAMILY_2518,1,1,0,1
FAMILY_2519,1,1,0,1
FAMILY_2520,1,1,0,1
FAMILY_2521,1,1,0,1
FAMILY_2522,1,1,0,1
FAMILY_2523,1,1,0,1
FAMILY_2524,1,1,0,1
FAMILY_2525,2,2,0,1
FAMILY_2526,1,1,0,1
FAMILY_2527,1,1,0,1
FAMILY_2528,2,2,0,1
FAMILY_2529,1,1,0,1
FAMILY_2530,3,3,0,1
FAMILY_2531,1,1,0,1
FAMILY_2532,1,1,0,1
FAMILY_2533,1,1,0,1
FAMILY_2534,2,2,0,1
FAMILY_2535,1,1,0,1
FAMILY_2536,2,2,0,1
FAMILY_2537,1,1,0,1
FAMILY_2538,2,2,0,1
FAMILY_2539,1,1,0,1
FAMILY_2540,2,2,0,1
FAMILY_2541,3,3,0,1
FAMILY_2542,2,2,0,1
FAMILY_2543,3,3,0,1
FAMILY_2544,1,1,0,1
FAMILY_2545,1,1,0,1
FAMILY_2546,1,1,0,1
FAMILY_2547,1,1,0,1
FAMILY_2548,1,1,0,1
FAMILY_2549,1,1,0,1
FAMILY_2550,1,1,0,1
FAMILY_2551,1,1,0,1
FAMILY_2552,1,1,0,1
FAMILY_2553,1,1,0,1
FAMILY_2554,1,1,0,1
FAMILY_2555,1,1,0,1
FAMILY_2556,1,1,0,1
FAMILY_2557,1,1,0,1
FAMILY_2558,1,1,0,1
FAMILY_2559,1,1,0,1
FAMILY_2560,1,1,0,1
FAMILY_2561,1,1,0,1
FAMILY_2562,1,1,0,1
FAMILY_2563,2,2,0,1
FAMILY_2564,1,1,0,1
FAMILY_2565,3,3,0,3
FAMILY_2566,2,2,0,1
FAMILY_2567,1,1,0,1
FAMILY_2568,1,1,0,1
FAMILY_2569,1,1,0,1
FAMILY_2570,3,3,0,1
FAMILY_2571,1,1,0,1
FAMILY_2572,1,1,0,1
FAMILY_2573,1,1,0,1
FAMILY_2574,1,1,0,1
FAMILY_2575,1,1,0,1
FAMILY_2576,2,2,0,1
FAMILY_2577,1,1,0,1
FAMILY_2578,1,1,0,1
FAMILY_2579,1,1,0,1
FAMILY_2580,1,1,0,1
FAMILY_2581,1,1,0,1
FAMILY_2582,1,1,0,1
FAMILY_2583,1,1,0,1
FAMILY_2584,1,1,0,1
FAMILY_2585,1,1,0,1
FAMILY_2586,1,1,0,1
FAMILY_2587,1,1,0,1
FAMILY_2588,1,1,0,1
FAMILY_2589,1,1,0,1
FAMILY_2590,1,1,0,1
FAMILY_2591,1,1,0,1
FAMILY_2592,1,1,0,1
FAMILY_2593,1,1,0,1
FAMILY_2594,1,1,0,1
FAMILY_2595,1,1,0,1
FAMILY_2596,1,1,0,1
FAMILY_2597,1,1,0,1
FAMILY_2598,1,1,0,1
FAMILY_2599,1,1,0,1
FAMILY_2600,1,1,0,1
FAMILY_2601,1,1,0,1
FAMILY_2602,1,1,0,1
FAMILY_2603,1,1,0,1
FAMILY_2604,1,1,0,1
FAMILY_2605,1,1,0,1
FAMILY_2606,1,1,0,1
FAMILY_2607,1,1,0,1
FAMILY_2608,1,1,0,1
FAMILY_2609,1,1,0,1
FAMILY_2610,1,1,0,1
FAMILY_2611,1,1,0,1
FAMILY_2612,1,1,0,1
FAMILY_2613,1,1,0,1
FAMILY_2614,1,1,0,1
FAMILY_2615,1,1,0,1
FAMILY_2616,1,1,0,1
FAMILY_2617,1,1,0,1
FAMILY_2618,1,1,0,1
FAMILY_2619,1,1,0,1
FAMILY_2620,1,1,0,1
FAMILY_2621,1,1,0,1
FAMILY_2622,1,1,0,1
FAMILY_2623,1,1,0,1
FAMILY_2624,2,2,0,1
FAMILY_2625,1,1,0,1
FAMILY_2626,1,1,0,1
FAMILY_2627,1,1,0,1
FAMILY_2628,4,4,0,1
FAMILY_2629,2,2,0,1
FAMILY_2630,1,1,0,1
FAMILY_2631,2,2,0,1
FAMILY_2632,1,1,0,1
FAMILY_2633,1,1,0,1
FAMILY_2634,1,1,0,1
FAMILY_2635,1,1,0,1
FAMILY_2636,1,1,0,1
FAMILY_2637,1,1,0,1
FAMILY_2638,1,1,0,1
FAMILY_2639,1,1,0,1
FAMILY_2640,1,1,0,1
FAMILY_2641,1,1,0,1
FAMILY_2642,1,1,0,1
FAMILY_2643,1,1,0,1
FAMILY_2644,1,1,0,1
FAMILY_2645,1,1,0,1
FAMILY_2646,1,1,0,1
FAMILY_2647,1,1,0,1
FAMILY_2648,1,1,0,1
FAMILY_2649,1,1,0,1
FAMILY_2650,1,1,0,1
FAMILY_2651,1,1,0,1
FAMILY_2652,1,1,0,1
FAMILY_2653,1,1,0,1
FAMILY_2654,1,1,0,1
FAMILY_2655,1,1,0,1
FAMILY_2656,1,1,0,1
FAMILY_2657,1,1,0,1
FAMILY_2658,3,3,0,1
FAMILY_2659,1,1,0,1
FAMILY_2660,1,1,0,1
FAMILY_2661,1,1,0,1
FAMILY_2662,1,1,0,1
FAMILY_2663,1,1,0,1
FAMILY_2664,1,1,0,1
FAMILY_2665,1,1,0,1
FAMILY_2666,2,2,0,1
FAMILY_2667,1,1,0,1
FAMILY_2668,1,1,0,1
FAMILY_2669,1,1,0,1
FAMILY_2670,1,1,0,1
FAMILY_2671,1,1,0,1
FAMILY_2672,1,1,0,1
FAMILY_2673,1,1,0,1
FAMILY_2674,1,1,0,1
FAMILY_2675,1,1,0,1
FAMILY_2676,1,1,0,1
FAMILY_2677,1,1,0,1
FAMILY_2678,1,1,0,1
FAMILY_2679,1,1,0,1
FAMILY_2680,1,1,0,1
FAMILY_2681,1,1,0,1
FAMILY_2682,1,1,0,1
FAMILY_2683,1,1,0,1
FAMILY_2684,1,1,0,1
FAMILY_2685,1,1,0,1
FAMILY_2686,2,2,0,1
FAMILY_2687,1,1,0,1
FAMILY_2688,2,2,0,1
FAMILY_2689,1,1,0,1
FAMILY_2690,2,2,0,1
FAMILY_2691,1,1,0,1
FAMILY_2692,1,1,0,1
FAMILY_2693,2,2,0,1
FAMILY_2694,1,1,0,1
FAMILY_2695,1,1,0,1
FAMILY_2696,1,1,0,1
FAMILY_2697,1,1,0,1
FAMILY_2698,1,1,0,1
FAMILY_2699,1,1,0,1
FAMILY_2700,1,1,0,1
FAMILY_2701,1,1,0,1
FAMILY_2702,1,1,0,1
FAMILY_2703,1,1,0,1
FAMILY_2704,3,3,0,1
FAMILY_2705,1,1,0,1
FAMILY_2706,1,1,0,1
FAMILY_2707,1,1,0,1
FAMILY_2708,1,1,0,1
FAMILY_2709,2,2,0,1
FAMILY_2710,1,1,0,1
FAMILY_2711,1,1,0,1
FAMILY_2712,1,1,0,1
FAMILY_2713,1,1,0,1
FAMILY_2714,1,1,0,1
FAMILY_2715,1,1,0,1
FAMILY_2716,1,1,0,1
FAMILY_2717,1,1,0,1
FAMILY_2718,1,1,0,1
FAMILY_2719,1,1,0,1
FAMILY_2720,1,1,0,1
FAMILY_2721,1,1,0,1
FAMILY_2722,1,1,0,1
FAMILY_2723,2,2,0,1
FAMILY_2724,1,1,0,1
FAMILY_2725,3,3,0,1
FAMILY_2726,1,1,0,1
FAMILY_2727,1,1,0,1
FAMILY_2728,1,1,0,1
FAMILY_2729,1,1,0,1
FAMILY_2730,1,1,0,1
FAMILY_2731,2,2,0,1
FAMILY_2732,1,1,0,1
FAMILY_2733,2,2,0,1
FAMILY_2734,1,1,0,1
FAMILY_2735,1,1,0,1
FAMILY_2736,1,1,0,1
FAMILY_2737,1,1,0,1
FAMILY_2738,1,1,0,1
FAMILY_2739,1,1,0,1
FAMILY_2740,1,1,0,1
FAMILY_2741,1,1,0,1
FAMILY_2742,1,1,0,1
FAMILY_2743,1,1,0,1
FAMILY_2744,1,1,0,1
FAMILY_2745,1,1,0,1
FAMILY_2746,1,1,0,1
FAMILY_2747,1,1,0,1
FAMILY_2748,1,1,0,1
FAMILY_2749,1,1,0,1
FAMILY_2750,1,1,0,1
FAMILY_2751,1,1,0,1
FAMILY_2752,1,1,0,1
FAMILY_2753,1,1,0,1
FAMILY_2754,1,1,0,1
FAMILY_2755,3,3,0,1
FAMILY_2756,4,4,0,1
FAMILY_2757,1,1,0,1
FAMILY_2758,1,1,0,1
FAMILY_2759,1,1,0,1
FAMILY_2760,1,1,0,1
FAMILY_2761,1,1,0,1
FAMILY_2762,2,2,0,1
FAMILY_2763,1,1,0,1
FAMILY_2764,1,1,0,1
FAMILY_2765,1,1,0,1
FAMILY_2766,1,1,0,1
FAMILY_2767,1,1,0,1
FAMILY_2768,1,1,0,1
FAMILY_2769,1,1,0,1
FAMILY_2770,1,1,0,1
FAMILY_2771,1,1,0,1
FAMILY_2772,1,1,0,1
FAMILY_2773,1,1,0,1
FAMILY_2774,2,2,0,1
FAMILY_2775,1,1,0,1
FAMILY_2776,1,1,0,1
FAMILY_2777,2,2,0,1
FAMILY_2778,1,1,0,1
FAMILY_2779,1,1,0,1
FAMILY_2780,1,1,0,1
FAMILY_2781,1,1,0,1
FAMILY_2782,1,1,0,1
FAMILY_2783,1,1,0,1
FAMILY_2784,1,1,0,1
FAMILY_2785,1,1,0,1
FAMILY_2786,1,1,0,1
FAMILY_2787,2,2,0,1
FAMILY_2788,1,1,0,1
FAMILY_2789,1,1,0,1
FAMILY_2790,1,1,0,1
FAMILY_2791,1,1,0,1
FAMILY_2792,1,1,0,1
FAMILY_2793,1,1,0,1
FAMILY_2794,1,1,0,1
FAMILY_2795,1,1,0,1
FAMILY_2796,2,2,0,1
FAMILY_2797,2,2,0,1
FAMILY_2798,1,1,0,1
FAMILY_2799,2,2,0,1
FAMILY_2800,1,1,0,1
FAMILY_2801,1,1,0,1
FAMILY_2802,1,1,0,1
FAMILY_2803,1,1,0,1
FAMILY_2804,1,1,0,1
FAMILY_2805,1,1,0,1
FAMILY_2806,1,1,0,1
FAMILY_2807,1,1,0,1
FAMILY_2808,1,1,0,1
FAMILY_2809,1,1,0,1
FAMILY_2810,1,1,0,1
FAMILY_2811,1,1,0,1
FAMILY_2812,1,1,0,1
FAMILY_2813,1,1,0,1
FAMILY_2814,1,1,0,1
FAMILY_2815,2,2,0,1
FAMILY_2816,3,3,0,1
FAMILY_2817,1,1,0,1
FAMILY_2818,1,1,0,1
FAMILY_2819,2,2,0,1
FAMILY_2820,1,1,0,1
FAMILY_2821,1,1,0,1
FAMILY_2822,1,1,0,1
FAMILY_2823,5,5,0,4
FAMILY_2824,1,1,0,1
FAMILY_2825,2,2,0,3
FAMILY_2826,1,1,0,1
FAMILY_2827,1,1,0,1
FAMILY_2828,1,1,0,1
FAMILY_2829,1,1,0,1
FAMILY_2830,1,1,0,1
FAMILY_2831,1,1,0,1
FAMILY_2832,1,1,0,1
FAMILY_2833,1,1,0,1
FAMILY_2834,1,1,0,1
FAMILY_2835,1,1,0,1
FAMILY_2836,1,1,0,1
FAMILY_2837,1,1,0,1
FAMILY_2838,1,1,0,1
FAMILY_2839,1,1,0,1
FAMILY_2840,1,1,0,1
FAMILY_2841,2,2,0,1
FAMILY_2842,1,1,0,1
FAMILY_2843,1,1,0,1
FAMILY_2844,1,1,0,1
FAMILY_2845,1,1,0,1
FAMILY_2846,1,1,0,1
FAMILY_2847,1,1,0,1
FAMILY_2848,2,2,0,1
FAMILY_2849,1,1,0,1
FAMILY_2850,1,1,0,1
FAMILY_2851,1,1,0,1
FAMILY_2852,1,1,0,1
FAMILY_2853,1,1,0,1
FAMILY_2854,1,1,0,1
FAMILY_2855,1,1,0,1
FAMILY_2856,1,1,0,1
FAMILY_2857,1,1,0,1
FAMILY_2858,1,1,0,1
FAMILY_2859,1,1,0,1
FAMILY_2860,1,1,0,1
FAMILY_2861,1,1,0,1
FAMILY_2862,1,1,0,1
FAMILY_2863,1,1,0,1
FAMILY_2864,1,1,0,1
FAMILY_2865,1,1,0,1
FAMILY_2866,1,1,0,1
FAMILY_2867,1,1,0,1
FAMILY_2868,1,1,0,1
FAMILY_2869,1,1,0,1
FAMILY_2870,1,1,0,1
FAMILY_2871,1,1,0,1
FAMILY_2872,2,2,0,1
FAMILY_2873,1,1,0,1
FAMILY_2874,1,1,0,1
FAMILY_2875,1,1,0,1
FAMILY_2876,1,1,0,1
FAMILY_2877,1,1,0,1
FAMILY_2878,1,1,0,1
FAMILY_2879,1,1,0,1
FAMILY_2880,1,1,0,1
FAMILY_2881,1,1,0,1
FAMILY_2882,1,1,0,1
FAMILY_2883,1,1,0,1
FAMILY_2884,1,1,0,1
FAMILY_2885,1,1,0,1
FAMILY_2886,1,1,0,1
FAMILY_2887,1,1,0,1
FAMILY_2888,2,2,0,1
FAMILY_2889,1,1,0,1
FAMILY_2890,1,1,0,1
FAMILY_2891,1,1,0,1
FAMILY_2892,1,1,0,1
FAMILY_2893,1,1,0,1
FAMILY_2894,1,1,0,1
FAMILY_2895,1,1,0,1
FAMILY_2896,2,2,0,1
FAMILY_2897,1,1,0,1
FAMILY_2898,1,1,0,1
FAMILY_2899,2,2,0,1
FAMILY_2900,1,1,0,1
FAMILY_2901,1,1,0,1
FAMILY_2902,1,1,0,1
FAMILY_2903,2,2,0,1
FAMILY_2904,1,1,0,1
FAMILY_2905,1,1,0,1
FAMILY_2906,1,1,0,1
FAMILY_2907,1,1,0,1
FAMILY_2908,1,1,0,1
FAMILY_2909,3,3,0,3
FAMILY_2910,1,1,0,1
FAMILY_2911,1,1,0,1
FAMILY_2912,1,1,0,1
FAMILY_2913,2,2,0,3
FAMILY_2914,1,1,0,1
FAMILY_2915,1,1,0,1
FAMILY_2916,1,1,0,1
FAMILY_2917,5,5,0,3
FAMILY_2918,4,4,0,3
FAMILY_2919,1,1,0,1
FAMILY_2920,4,4,0,3
FAMILY_2921,3,3,0,1
FAMILY_2922,1,1,0,1
FAMILY_2923,1,1,0,1
FAMILY_2924,1,1,0,1
FAMILY_2925,1,1,0,1
FAMILY_2926,3,3,0,2
FAMILY_2927,7,7,0,4
FAMILY_2928,1,1,0,1
FAMILY_2929,1,1,0,1
FAMILY_2930,1,1,0,1
FAMILY_2931,1,1,0,1
FAMILY_2932,1,1,0,1
FAMILY_2933,1,1,0,1
FAMILY_2934,1,1,0,1
FAMILY_2935,1,1,0,1
FAMILY_2936,1,1,0,1
FAMILY_2937,1,1,0,1
FAMILY_2938,1,1,0,1
FAMILY_2939,1,1,0,1
FAMILY_2940,2,2,0,1
FAMILY_2941,1,1,0,1
FAMILY_2942,1,1,0,1
FAMILY_2943,1,1,0,1
FAMILY_2944,1,1,0,1
FAMILY_2945,2,2,0,2
FAMILY_2946,1,1,0,1
FAMILY_2947,0,0,0,0
FAMILY_2948,1,1,0,1
FAMILY_2949,1,1,0,1
FAMILY_2950,1,1,0,1
FAMILY_2951,0,0,0,0
FAMILY_2952,1,1,0,1
FAMILY_2953,1,1,0,1
FAMILY_2954,1,1,0,1
FAMILY_2955,0,0,0,0
FAMILY_2956,5,5,0,2
FAMILY_2957,1,1,0,1
FAMILY_2958,1,1,0,1
FAMILY_2959,1,1,0,1
FAMILY_2960,2,2,0,1
FAMILY_2961,1,1,0,1
FAMILY_2962,1,1,0,1
FAMILY_2963,1,1,0,1
FAMILY_2964,1,1,0,1
FAMILY_2965,1,1,0,1
FAMILY_2966,1,1,0,1
FAMILY_2967,1,1,0,1
FAMILY_2968,1,1,0,1
FAMILY_2969,5,5,0,2
FAMILY_2970,3,3,0,1
FAMILY_2971,2,2,0,1
FAMILY_2972,17,17,0,3
FAMILY_2973,4,4,0,1
FAMILY_2974,1,1,0,1
FAMILY_2975,4,4,0,1
FAMILY_2976,1,1,0,1
FAMILY_2977,1,1,0,1
FAMILY_2978,1,1,0,1
FAMILY_2979,3,3,0,2
FAMILY_2980,1,1,0,1
FAMILY_2981,1,1,0,1
FAMILY_2982,1,1,0,1
FAMILY_2983,1,1,0,1
FAMILY_2984,1,1,0,1
FAMILY_2985,1,1,0,1
FAMILY_2986,1,1,0,1
FAMILY_2987,1,1,0,1
FAMILY_2988,1,1,0,1
FAMILY_2989,1,1,0,1
FAMILY_2990,1,1,0,1
FAMILY_2991,1,1,0,1
FAMILY_2992,1,1,0,1
FAMILY_2993,1,1,0,1
FAMILY_2994,1,1,0,1
FAMILY_2995,1,1,0,1
FAMILY_2996,1,1,0,1
FAMILY_2997,1,1,0,1
FAMILY_2998,1,1,0,1
FAMILY_2999,1,1,0,1
FAMILY_3000,1,1,0,1
FAMILY_3001,1,1,0,1
FAMILY_3002,1,1,0,1
FAMILY_3003,1,1,0,1
FAMILY_3004,1,1,0,1
FAMILY_3005,1,1,0,1
FAMILY_3006,1,1,0,1
FAMILY_3007,1,1,0,1
FAMILY_3008,1,1,0,1
FAMILY_3009,1,1,0,1
FAMILY_3010,1,1,0,1
FAMILY_3011,1,1,0,1
FAMILY_3012,1,1,0,1
FAMILY_3013,1,1,0,1
FAMILY_3014,1,1,0,1
FAMILY_3015,4,4,0,2
FAMILY_3016,1,1,0,1
FAMILY_3017,6,6,0,1
FAMILY_3018,1,1,0,1
FAMILY_3019,1,1,0,1
FAMILY_3020,2,2,0,1
FAMILY_3021,1,1,0,1
FAMILY_3022,1,1,0,1
FAMILY_3023,3,3,0,1
FAMILY_3024,4,4,0,1
FAMILY_3025,3,3,0,1
FAMILY_3026,4,4,0,1
FAMILY_3027,1,1,0,1
FAMILY_3028,1,1,0,1
FAMILY_3029,1,1,0,1
FAMILY_3030,1,1,0,1
FAMILY_3031,6,6,0,1
FAMILY_3032,1,1,0,1
FAMILY_3033,1,1,0,1
FAMILY_3034,6,6,0,1
FAMILY_3035,1,1,0,1
FAMILY_3036,1,1,0,1
FAMILY_3037,4,4,0,1
FAMILY_3038,1,1,0,1
FAMILY_3039,1,1,0,1
FAMILY_3040,1,1,0,1
FAMILY_3041,6,6,0,1
FAMILY_3042,1,1,0,1
FAMILY_3043,1,1,0,1
FAMILY_3044,4,4,0,1
FAMILY_3045,1,1,0,1
FAMILY_3046,1,1,0,1
FAMILY_3047,1,1,0,1
FAMILY_3048,1,1,0,1
FAMILY_3049,2,2,0,1
FAMILY_3050,1,1,0,1
FAMILY_3051,1,1,0,1
FAMILY_3052,3,3,0,1
FAMILY_3053,1,1,0,1
FAMILY_3054,1,1,0,1
FAMILY_3055,1,1,0,1
FAMILY_3056,1,1,0,1
FAMILY_3057,1,1,0,1
FAMILY_3058,1,1,0,1
FAMILY_3059,6,6,0,1
FAMILY_3060,1,1,0,1
FAMILY_3061,1,1,0,1
FAMILY_3062,1,1,0,1
FAMILY_3063,8,8,0,2
FAMILY_3064,5,5,0,1
FAMILY_3065,1,1,0,1
FAMILY_3066,25,25,0,1
FAMILY_3067,1,1,0,1
FAMILY_3068,1,1,0,1
FAMILY_3069,1,1,0,1
FAMILY_3070,1,1,0,1
FAMILY_3071,1,1,0,1
FAMILY_3072,1,1,0,1
FAMILY_3073,2,2,0,1
FAMILY_3074,1,1,0,1
FAMILY_3075,39,39,0,4
FAMILY_3076,1,1,0,1
FAMILY_3077,1,1,0,1
FAMILY_3078,4,4,0,1
FAMILY_3079,1,1,0,1
FAMILY_3080,1,1,0,1
FAMILY_3081,1,1,0,1
FAMILY_3082,1,1,0,1
FAMILY_3083,1,1,0,1
FAMILY_3084,1,1,0,1
FAMILY_3085,2,2,0,1
FAMILY_3086,4,4,0,1
FAMILY_3087,1,1,0,1
FAMILY_3088,1,1,0,1
FAMILY_3089,1,1,0,1
FAMILY_3090,1,1,0,1
FAMILY_3091,1,1,0,1
FAMILY_3092,4,4,0,1
FAMILY_3093,1,1,0,1
FAMILY_3094,1,1,0,1
FAMILY_3095,1,1,0,1
FAMILY_3096,1,1,0,1
FAMILY_3097,6,6,0,1
FAMILY_3098,1,1,0,1
FAMILY_3099,1,1,0,1
FAMILY_3100,5,5,0,1
FAMILY_3101,1,1,0,1
FAMILY_3102,1,1,0,1
FAMILY_3103,2,2,0,1
FAMILY_3104,1,1,0,1
FAMILY_3105,1,1,0,1
FAMILY_3106,1,1,0,1
FAMILY_3107,5,5,0,1
FAMILY_3108,1,1,0,1
FAMILY_3109,1,1,0,1
FAMILY_3110,1,1,0,1
FAMILY_3111,1,1,0,1
FAMILY_3112,1,1,0,1
FAMILY_3113,6,6,0,1
FAMILY_3114,1,1,0,1
FAMILY_3115,1,1,0,1
FAMILY_3116,1,1,0,1
FAMILY_3117,11,11,0,1
FAMILY_3118,1,1,0,1
FAMILY_3119,1,1,0,1
FAMILY_3120,1,1,0,1
FAMILY_3121,1,1,0,1
FAMILY_3122,1,1,0,1
FAMILY_3123,9,9,0,1
FAMILY_3124,1,1,0,1
FAMILY_3125,1,1,0,1
FAMILY_3126,1,1,0,1
FAMILY_3127,1,1,0,1
FAMILY_3128,1,1,0,1
FAMILY_3129,3,3,0,2
FAMILY_3130,1,1,0,1
FAMILY_3131,1,1,0,1
FAMILY_3132,1,1,0,1
FAMILY_3133,2,2,0,1
FAMILY_3134,1,1,0,1
FAMILY_3135,1,1,0,1
FAMILY_3136,1,1,0,1
FAMILY_3137,1,1,0,1
FAMILY_3138,1,1,0,1
FAMILY_3139,1,1,0,1
FAMILY_3140,1,1,0,1
FAMILY_3141,4,4,0,1
FAMILY_3142,1,1,0,1
FAMILY_3143,3,3,0,1
FAMILY_3144,1,1,0,1
FAMILY_3145,1,1,0,1
FAMILY_3146,1,1,0,1
FAMILY_3147,1,1,0,1
FAMILY_3148,9,9,0,2
FAMILY_3149,1,1,0,1
FAMILY_3150,1,1,0,1
FAMILY_3151,1,1,0,1
FAMILY_3152,1,1,0,1
FAMILY_3153,1,1,0,1
FAMILY_3154,1,1,0,1
FAMILY_3155,2,2,0,1
FAMILY_3156,5,5,0,2
FAMILY_3157,1,1,0,1
FAMILY_3158,1,1,0,1
FAMILY_3159,1,1,0,1
FAMILY_3160,1,1,0,1
FAMILY_3161,6,6,0,1
FAMILY_3162,1,1,0,1
FAMILY_3163,1,1,0,1
FAMILY_3164,1,1,0,1
FAMILY_3165,1,1,0,1
FAMILY_3166,1,1,0,1
FAMILY_3167,1,1,0,1
FAMILY_3168,1,1,0,1
FAMILY_3169,1,1,0,1
FAMILY_3170,4,4,0,1
FAMILY_3171,1,1,0,1
FAMILY_3172,1,1,0,1
FAMILY_3173,1,1,0,1
FAMILY_3174,7,7,0,2
FAMILY_3175,1,1,0,1
FAMILY_3176,1,1,0,1
FAMILY_3177,13,13,0,4
FAMILY_3178,1,1,0,1
FAMILY_3179,1,1,0,1
FAMILY_3180,1,1,0,1
FAMILY_3181,1,1,0,1
FAMILY_3182,4,4,0,1
FAMILY_3183,1,1,0,1
FAMILY_3184,2,2,0,1
FAMILY_3185,1,1,0,1
FAMILY_3186,1,1,0,1
FAMILY_3187,1,1,0,1
FAMILY_3188,1,1,0,1
FAMILY_3189,1,1,0,1
FAMILY_3190,1,1,0,1
FAMILY_3191,6,6,0,2
FAMILY_3192,1,1,0,1
FAMILY_3193,1,1,0,1
FAMILY_3194,11,11,0,3
FAMILY_3195,1,1,0,1
FAMILY_3196,1,1,0,1
FAMILY_3197,1,1,0,1
FAMILY_3198,5,5,0,1
FAMILY_3199,1,1,0,1
FAMILY_3200,1,1,0,1
FAMILY_3201,1,1,0,1
FAMILY_3202,4,4,0,1
FAMILY_3203,1,1,0,1
FAMILY_3204,1,1,0,1
FAMILY_3205,1,1,0,1
FAMILY_3206,1,1,0,1
FAMILY_3207,1,1,0,1
FAMILY_3208,1,1,0,1
FAMILY_3209,7,7,0,2
FAMILY_3210,1,1,0,1
FAMILY_3211,2,2,0,1
FAMILY_3212,1,1,0,1
FAMILY_3213,6,6,0,1
FAMILY_3214,7,7,0,2
FAMILY_3215,1,1,0,1
FAMILY_3216,1,1,0,1
FAMILY_3217,1,1,0,1
FAMILY_3218,1,1,0,1
FAMILY_3219,1,1,0,1
FAMILY_3220,2,2,0,2
FAMILY_3221,4,4,0,1
FAMILY_3222,1,1,0,1
FAMILY_3223,1,1,0,1
FAMILY_3224,1,1,0,1
FAMILY_3225,1,1,0,1
FAMILY_3226,1,1,0,1
FAMILY_3227,1,1,0,1
FAMILY_3228,1,1,0,1
FAMILY_3229,2,2,0,1
FAMILY_3230,1,1,0,1
FAMILY_3231,2,2,0,1
FAMILY_3232,1,1,0,1
FAMILY_3233,1,1,0,1
FAMILY_3234,5,5,0,1
FAMILY_3235,1,1,0,1
FAMILY_3236,1,1,0,1
FAMILY_3237,5,5,0,1
FAMILY_3238,1,1,0,1
FAMILY_3239,1,1,0,1
FAMILY_3240,1,1,0,1
FAMILY_3241,1,1,0,1
FAMILY_3242,1,1,0,1
FAMILY_3243,1,1,0,1
FAMILY_3244,1,1,0,1
FAMILY_3245,1,1,0,1
FAMILY_3246,3,3,0,1
FAMILY_3247,1,1,0,1
FAMILY_3248,1,1,0,1
FAMILY_3249,1,1,0,1
FAMILY_3250,1,1,0,1
FAMILY_3251,1,1,0,1
FAMILY_3252,6,6,0,1
FAMILY_3253,1,1,0,1
FAMILY_3254,1,1,0,1
FAMILY_3255,1,1,0,1
FAMILY_3256,1,1,0,1
FAMILY_3257,1,1,0,1
FAMILY_3258,7,7,0,2
FAMILY_3259,1,1,0,1
FAMILY_3260,1,1,0,1
FAMILY_3261,1,1,0,1
FAMILY_3262,1,1,0,1
FAMILY_3263,146,146,0,3
FAMILY_3264,1,1,0,1
FAMILY_3265,1,1,0,1
FAMILY_3266,1,1,0,1
FAMILY_3267,3,3,0,1
FAMILY_3268,2,2,0,1
FAMILY_3269,1,1,0,1
FAMILY_3270,2,2,0,1
FAMILY_3271,3,3,0,1
FAMILY_3272,3,3,0,1
FAMILY_3273,3,3,0,1
FAMILY_3274,1,1,0,1
FAMILY_3275,1,1,0,1
FAMILY_3276,1,1,0,1
FAMILY_3277,1,1,0,1
FAMILY_3278,3,3,0,1
FAMILY_3279,1,1,0,1
FAMILY_3280,1,1,0,1
FAMILY_3281,1,1,0,1
FAMILY_3282,1,1,0,1
FAMILY_3283,2,2,0,1
FAMILY_3284,4,4,0,1
FAMILY_3285,2,2,0,1
FAMILY_3286,1,1,0,1
